date,high,low,open,close,adjust,volume,symbol
26-09-13,12.2,11.8,12.2,11.8,10.68,22950,DTL
27-09-13,12,11.8,11.8,12,10.86,14010,DTL
30-09-13,12,11.9,11.9,11.9,10.77,69030,DTL
01-10-13,11.9,11.9,11.9,11.9,10.77,5900,DTL
02-10-13,12.7,11.1,11.1,11.7,10.59,44490,DTL
03-10-13,12.5,11.5,11.9,12.5,11.32,32100,DTL
04-10-13,12.5,12.5,12.5,12.5,11.32,1000,DTL
07-10-13,12.5,12,12,12,10.86,64000,DTL
08-10-13,12,12,12,12,10.86,24000,DTL
09-10-13,12,11.9,12,11.9,10.77,22000,DTL
10-10-13,12,11.1,11.1,11.8,10.68,20050,DTL
11-10-13,12,11.5,12,11.6,10.5,22830,DTL
14-10-13,11.8,11.8,11.8,11.8,10.68,5000,DTL
15-10-13,11.8,11.8,11.8,11.8,10.68,2000,DTL
16-10-13,11.8,11.8,11.8,11.8,10.68,9000,DTL
17-10-13,12,11.8,12,11.8,10.68,13000,DTL
18-10-13,11.8,11.8,11.8,11.8,10.68,11000,DTL
21-10-13,11.6,11.6,11.6,11.6,10.5,8000,DTL
22-10-13,11.6,11.5,11.6,11.5,10.41,24000,DTL
23-10-13,11.5,11.2,11.5,11.2,10.14,69000,DTL
24-10-13,11.9,11.2,11.2,11.9,10.77,20000,DTL
25-10-13,12.2,11.7,11.9,11.7,10.59,21000,DTL
28-10-13,11.7,11.7,11.7,11.7,10.59,5000,DTL
29-10-13,11.7,11.7,11.7,11.7,10.59,24000,DTL
30-10-13,11.7,11.5,11.7,11.5,10.41,25000,DTL
31-10-13,11.5,11.3,11.5,11.3,10.23,7000,DTL
01-11-13,11.5,11.3,11.3,11.5,10.41,6120,DTL
04-11-13,11.8,11.3,11.5,11.3,10.23,24000,DTL
05-11-13,11.5,11.5,11.5,11.5,10.41,24000,DTL
06-11-13,11.9,11.8,11.8,11.9,10.77,239000,DTL
07-11-13,12.3,11.9,12.3,11.9,10.77,16140,DTL
08-11-13,12.2,11.9,12.2,11.9,10.77,2100,DTL
11-11-13,12.7,11.9,11.9,11.9,10.77,56050,DTL
12-11-13,12.1,11.9,12.1,11.9,10.77,169020,DTL
13-11-13,11.9,11.7,11.9,11.7,10.59,7500,DTL
14-11-13,12.5,11.6,11.6,12.5,11.32,130,DTL
15-11-13,12.5,12.5,12.5,12.5,11.32,0,DTL
18-11-13,12.5,12.5,12.5,12.5,11.32,0,DTL
